,ID,Nombre,Calificación,Tipo_Comida,Direccion,Coordenadas,Comentario,Fecha_Comentario,Calificacion_Comentario
767,g309293-d780163,Soda Tapia,3.5,"Latina, Fuente de soda, Centroamericana, Costarricense","Calle 42, Avenidas 2 y 4 Costado este del Parque La Sabana, San José Costa Rica","9.934654,-84.098076","Hace rato no íbamos por lo lento del servicio, pero hoy se pasaron y llegaron al ridículo !!! 45 minutos para que nos sirvieran la comida que pedimos, ni los frescos habían traído, y cuando le reclame al ""gerente"" (las comillas son a propósito), la respuesta fue ""aquí las cosas se hacen así"", una pésima actitud de la cabeza del lugar, si el supuesto gerente actúa así, que actitud se puede esperar de sus empleados !!! Nunca volveré, ni yo ni mi familia, si no les interesa cómo funciona el restaurante, deberían de cerrarlo !!!",10-julio-2016,1
768,g309293-d780163,Soda Tapia,3.5,"Latina, Fuente de soda, Centroamericana, Costarricense","Calle 42, Avenidas 2 y 4 Costado este del Parque La Sabana, San José Costa Rica","9.934654,-84.098076",El concepto engaña ya que parece un restaurante de los 60 de estados unidos.Me cuenta que el lugar es muy tipico para los lugarenos por lo cual deben visitar para tener una experiencia cotidiana de los ticos.La comida es rica y agradable.,5-julio-2016,3
769,g309293-d780163,Soda Tapia,3.5,"Latina, Fuente de soda, Centroamericana, Costarricense","Calle 42, Avenidas 2 y 4 Costado este del Parque La Sabana, San José Costa Rica","9.934654,-84.098076","Por donde empezar, primero porque el lugar esta ubicado horrible, en el punto mas malo de plaza Real. ya que inexplicablemente la mejor parte del local es la de arriba y nunca esta abierta, siempre te dicen que esta llena cuando en realidad no hay nadie esta vacia. si tanta pereza les da subir y atender a la gente y limpiar entonces deberian de trabajar en otra cosa.Luego uno hace el pedido, la gente te medio atiende a la carrera, luego de ordenar llega la primera ´prueba un jugo de naranja que parece sacado de un envase de Tampico con agua de mas horrible. luego llegan las frutas, donde al parecer con un banano alimentan a 4 personas porque las 3 rodajas de banano que me sirvieron es lo que me demuestra. la pesadilla continua, llega mi pedido un pinto con queso frito que no esta frito. a lo que le hago notar al mesero y se lo lleva para freirlo. al regresar para mi sorpresa viene ya frito pero con un desenlace aun mas intrigante solo viene una rebanada de queso y antes eran dos. al preguntarle al mesero que paso con mi otra rebanada me dice en tono gracioso que es que los de la cocina se equivocaron y me dieron dos cuando solo sirven una. osea los salve. pero que pasa con las rebanadas de queso que toque y manocie? muy probable otra persona ya la esta comiendo algo que me asusta mucho.si te sientas adentro escuchas la conversacion del de la par ya que las mesas estan tan juntas que parece que estamos en una casa familiar y todos somos primos, y si te sientas afuera tienes que aguantar que toda la gente que pasa por la plaza vea tu comida y se antojen o te critiquen o lo que es peor aguantarse el olor a baño porque estamos junto al baño.señores de soda tapia. no se duerman n los laureles y se jacten de su tradicion y trayectoria, porque algun dia se pueden llevar una sorpresa y la gente se de cuenta que por sus precios y lo que piden es mejor y a lugares con mucha mejor atencion y calidad en la comida.",24-marzo-2016,1
770,g309293-d780163,Soda Tapia,3.5,"Latina, Fuente de soda, Centroamericana, Costarricense","Calle 42, Avenidas 2 y 4 Costado este del Parque La Sabana, San José Costa Rica","9.934654,-84.098076","Es un punto clasico de la sociedad costarricense porque ademas de que tiene como 50 años, abre las 24 horas y queda en la entrada del Paseo Colon, se puede comer comida tipica, con helados siempre sabrosos. Quien en sus años mozos, no ha ido a desayunar en la madrugada a la soda tapia despues de una noche de diversion y juerga?. Para los foráneos, es un sitio que siempre se debe tener en cuenta.",14-febrero-2016,4
771,g309293-d780163,Soda Tapia,3.5,"Latina, Fuente de soda, Centroamericana, Costarricense","Calle 42, Avenidas 2 y 4 Costado este del Parque La Sabana, San José Costa Rica","9.934654,-84.098076"," La calidad de la comida merece que sea regalada, la atención apesta, lo hacen con pereza y con cara de que se quieren pegar un balazo. No vale la pena, hay muchas mejores opciones, como McDonalds por ejemplo, (así de trágico) su precios son ridículos $4 por una gaseosa en lata? Por favor!",14-septiembre-2015,2
772,g309293-d780163,Soda Tapia,3.5,"Latina, Fuente de soda, Centroamericana, Costarricense","Calle 42, Avenidas 2 y 4 Costado este del Parque La Sabana, San José Costa Rica","9.934654,-84.098076","Sé que Soda Tapia quiere mantener las comidas típicas de Soda, pero vamos, la comida de soda sabe mucho mejor. Deben mejorar en la presentación de los platillos y asegurarse de dar más sabor. La ""ensalada"" de lechuga deja mucho que desear.",18-marzo-2015,2
773,g309293-d780163,Soda Tapia,3.5,"Latina, Fuente de soda, Centroamericana, Costarricense","Calle 42, Avenidas 2 y 4 Costado este del Parque La Sabana, San José Costa Rica","9.934654,-84.098076","Si quieres ir a comer y esperar hasta que el hambre se te haya ido ese es el lugar, ademas debes tu de buscar a los meseros para que te atiendan.",31-diciembre-2013,1
774,g309293-d780163,Soda Tapia,3.5,"Latina, Fuente de soda, Centroamericana, Costarricense","Calle 42, Avenidas 2 y 4 Costado este del Parque La Sabana, San José Costa Rica","9.934654,-84.098076","Soda tapia tiene buenas comidas, pero muchas veces los precios son elevados para la poca calidad de servicios que tienen, no son muy disgustativos, podrían mejorar",12-marzo-2013,3
775,g309293-d780163,Soda Tapia,3.5,"Latina, Fuente de soda, Centroamericana, Costarricense","Calle 42, Avenidas 2 y 4 Costado este del Parque La Sabana, San José Costa Rica","9.934654,-84.098076","Las personas que atienden estan muy desorganizados y mucho papeleo  por todo. Es realmente caro para la calidad y el servicio. No recomendado, mejores cafeterias en San José",27-enero-2013,1
776,g309293-d780163,Soda Tapia,3.5,"Latina, Fuente de soda, Centroamericana, Costarricense","Calle 42, Avenidas 2 y 4 Costado este del Parque La Sabana, San José Costa Rica","9.934654,-84.098076","La estructura del lugar horrible, los precios altisimos para la categoria del lugar. Mejor me fui a Teriyaki a pagar un poco más que ahi pero un lugar más calido",15-diciembre-2012,2
777,g309293-d780163,Soda Tapia,3.5,"Latina, Fuente de soda, Centroamericana, Costarricense","Calle 42, Avenidas 2 y 4 Costado este del Parque La Sabana, San José Costa Rica","9.934654,-84.098076",sucio siempre,13-julio-2008,1
778,g1383516-d4084862,Antigua Hacienda,4.5,"Latina, Centroamericana, Costarricense, Internacional","Jaco Road Pozon, Orotina 20901 Costa Rica","9.885515,-84.57606",Poca variedad en el menú.El servicio es algo lento.Llegamos pasadas las 12md y nos indicaron que aún no tenían carne en salsa en el casado (solo pescado y chuleta)El precio es normal.,24-abril-2017,3
779,g1383516-d4084862,Antigua Hacienda,4.5,"Latina, Centroamericana, Costarricense, Internacional","Jaco Road Pozon, Orotina 20901 Costa Rica","9.885515,-84.57606","Pasamos aquí por las recomendaciones de TripAdvisor, y que buena sorpresa. El menú no sorprende, pero TODOS los platitos que probamos muy bien hechos, del tamal a los cazados, etc. Los refrescos naturales muy especiales. Hasta hay una linda pintura de decoracion, y muy buena atencion al cliente. Agradable, sabroso, y limpio, altamente recomendado. Ya vendremos de nuevo!",10-febrero-2016,4
780,g1383516-d4084862,Antigua Hacienda,4.5,"Latina, Centroamericana, Costarricense, Internacional","Jaco Road Pozon, Orotina 20901 Costa Rica","9.885515,-84.57606",Una pequeña parada en el camino de San José a Puntarenas. Co-op de siete House - esposas que gran comida típica Costarricense.,4-julio-2014,5
781,g1383516-d12885495,Restaurante Nidia,4.5,"Costarricense, Centroamericana","Highway 34 De la bomba puesta del sol 1km carretera a Jaco, Orotina 20901 Costa Rica","9.851083,-84.58079",Comida deliciosa muy bien sazonada con variedad de platillos para todos los presupuestos. Apto para visita con familia. NO VENDEN LICOR. Recomiendo los platillos con mariscos.,23-febrero-2019,5
782,g1383516-d16694759,Rancho Las Tecas,4.5,"Mariscos, Sudamericana, Costarricense","Route 34, Lagunillas, Orotina 20901 Costa Rica","34,+Alajuela+Province,+Orotina",Excelente opción de mariscos frescos!!!Atención personalizada!! Me comí un pargo rojo relleno de mariscos🤩🤤😋,2-mayo-2019,5
783,g1383516-d6485814,Los Congos Bar,3.5,"Costarricense, Latina, Internacional, Española, Sudamericana, Centroamericana","Carretera a Jaco frente a la gasolinera La Puesta del Sol, Orotina 20901 Costa Rica","9.861109,-84.57567","Nos detuvimos aquí para un almuerzo ""rápido"" mientras conducíamos a nuestro próximo destino.La mesa junto a nosotros, que llegó después de que habíamos hecho los pedidos, obtuvo sus comidas primero. Esperamos al menos 45 minutos para nuestra comida. Cuando finalmente llegó, era sosa e insípida.Evita este restaurante a menos que estés preparado para esperar tu pedido y te guste la comida insípida.",17-agosto-2019,2
784,g309287-d10139478,Restaurante Los Toneles,4.5,"Latina, Mariscos, Internacional, Parrilla, Costarricense","100 meters north of Clup Punta leona, Puntarenas 61102 Costa Rica","9.714433,-84.63384","Pedimos un ribeye 3/4 el cual estuvo muy bien.Aunque las guarniciones podrían mejorar.Lo que si me desanimo completamente fue la corvina mainiere que pedí.Ya que aparte de carecer de sabor proprio de la receta o sea una receta muy mala elaborada, lo que me llamo la atención poderosamente fue como lograron desmejorar esa proteína eligiendo margarina sobre la clásica mantequilla animal que debe usarse... es lamentable ver; como por un asunto de economía un restaurante decide engañar a sus clientes para ahorrarse unos pesos por un plato que considero además estaba bien cobrado.Espero que este comentario sirva para que analicen sus inventarios y valoren el poder de los ingredientes de calidad.Debo recalcar la amabilidad y el buen servicio del personal que nos atendió. ",12-noviembre-2017,2
785,g309287-d10139478,Restaurante Los Toneles,4.5,"Latina, Mariscos, Internacional, Parrilla, Costarricense","100 meters north of Clup Punta leona, Puntarenas 61102 Costa Rica","9.714433,-84.63384",Muy buenavisitamos el lugar por recomendación de unos amigos y realmente es un lugar excelente con muy buena cubana y mojitos comida.. !!!! Puedes ir y pass (A/C) Buenooo,18-agosto-2016,5
786,g309287-d2369771,Restaurante Caballo Blanco,4.0,"Latina, Mariscos, Centroamericana, Costarricense","Route #1 , Km 131 Miramar Crossing 7 Km north, Puntarenas Aranjuez Costa Rica","10.094881,-84.79938","El lugar es bastante bonito y la atención es muy buena, sin embargo la comida es deficiente, pedimos camarones y estaban pasados de cocción, también pedimos una hamburguesa especial de la casa y era una hamburguesa común y corriente con torta de carne procesada, nada extraordinario para el monto que pagamos. Ese día no valió la pena, consideramos que hay mejores opciones.",1-julio-2018,2
787,g309287-d2369771,Restaurante Caballo Blanco,4.0,"Latina, Mariscos, Centroamericana, Costarricense","Route #1 , Km 131 Miramar Crossing 7 Km north, Puntarenas Aranjuez Costa Rica","10.094881,-84.79938","Ante todo, tiene 4 tenedores otorgados por el ICT, no se en que se basan para darle esa calificación a este ""restaurante"". La vajilla esta muy astillada y los platos manchados de lo que único puede ser la falta de cuidado del personal de servicio y de cocina, sin mencionar la negligencia del chef en adquirir una vajilla decente y en buen estado. La comida con un sabor peor a la que puedas encontrar en un desayuno de McDonald's, lo que hubiera dado por unos huevos en polvo con tal de no comer ese intento de desayuno con un sabor realmente sospechoso en el fondo. Eso no es bueno. Pedimos pinto con huevo, uno tierno y los otros rancheros. Los ""tiernos"" no eran tan tiernos, estaban MUY cocinados. Por otro lado, los huevos rancheros estaban igual de cocinados y estaba servido sobre el pedazo de tortilla más grasoso, duro y con color a fritura quemada que he visto. La salsa era un muy pobre intento de salsa ranchera; tenia las semillas del tomate por doquier, era más bien un puré de tomate con jamón sin cocinar, cebollas crudas y lo que únicamente podría describir como ""lo que sobró del sanconcho de pollo que sirvieron el fin de semana"". Y eso no es todo con respecto a la salsa, si no fuera ya suficiente insulto del ""chef"" servir unos huevos sin sazón, la salsa no tenía ni una pizca de picante. No puedes servir una salsa bearnesa sin estragón y decir que es salsa bearnesa, lo mismo aplica, no puedes ofrecer una salsa ranchera si no tengo lo ranchero! Ese picante distintivo que va tan bien con los huevos fritos TIERNOS. En cuanto al personal, este no esta lo suficientemente capacitado en el área de servicio. Los meseros mantienen contacto visual contigo y con mala cara, además en ningún momento se preocuparon por preguntar como estaba la comida y la experiencia; de la que se han salvado! El personal no supo reconocer cuando mis cubiertos estaban cruzados en clara señal de descontento con la comida. Y para terminar con la cereza de esta exquisita reseña, nos cobraron 1 pinto de más y 1 café grande, cosa que nunca pedimos. Accidente? No lo creó.",29-septiembre-2015,2
788,g309287-d2369771,Restaurante Caballo Blanco,4.0,"Latina, Mariscos, Centroamericana, Costarricense","Route #1 , Km 131 Miramar Crossing 7 Km north, Puntarenas Aranjuez Costa Rica","10.094881,-84.79938","Fama y a dormir ? Es en otros tiempos ya no es lo que fue, la comida sin sabor y con poca gracia, los meseros rápidos pero la cajero toda la vida para cobrar, se come no se ni porque porque hay otras opciones",13-septiembre-2015,2
